names,scores,logfoldchanges,pvals,pvals_adj
CITED4,23.329493,1.8307264,2.2260978710750342e-120,1.3010837258421824e-119
CEP19,23.320215,1.8361043,2.765015535429842e-120,1.6141355607783757e-119
MYH10,23.282364,1.6954288,6.690226940654875e-120,3.8974206839754267e-119
RNF43,23.232677,1.8876346,2.1292834135857931e-119,1.2363744165295787e-118
AFF3,23.124136,1.8739184,2.647632747982832e-118,1.5296391382500164e-117
SNED1,23.11428,2.1375012,3.3265348561726323e-118,1.9173382640820637e-117
GPSM2,23.08678,1.747605,6.28653872244609e-118,3.614898316803558e-117
DMTN,23.047932,1.5783007,1.5428885616118292e-117,8.845954694878485e-117
FDX2,22.99799,1.6803844,4.8823166419389625e-117,2.786152582369834e-116
ALCAM,22.871775,1.5089111,8.874866314225437e-116,5.023528609683638e-115
SLCO5A1,22.821917,5.2325354,2.7785228811568136e-115,1.5668627013970182e-114
LINC02288,22.78815,2.7966928,6.010106310604926e-115,3.382391725220512e-114
ELMO1-AS1,22.71001,1.5543869,3.567620139109347e-114,1.995175503918025e-113
RYR1,22.626371,2.4836714,2.3843120056717165e-113,1.3277238852300555e-112
ZBTB22,22.532978,1.5536908,1.97241577119792e-112,1.0912137916539694e-111
PRKX-AS1,22.519104,1.6583925,2.6976534431116274e-112,1.4907563562498821e-111
HMGA1P4,22.465704,1.6386466,8.98774746949506e-112,4.952752534020821e-111
IER5L,22.461195,1.8779306,9.947705084354607e-112,5.475575051776398e-111
SLC26A5,22.458427,2.2927852,1.0586811582974666e-111,5.824085719866412e-111
RSAD2,22.404474,1.6661122,3.559763179237841e-111,1.9511889605413466e-110
ALG13-AS1,22.398804,3.8525896,4.0428237712778975e-111,2.2134856059419668e-110
C1S,22.371603,1.6944062,7.441406976827878e-111,4.0640092582352196e-110
DGUOK-AS1,22.312782,3.528743,2.7767154219527626e-110,1.507205752476329e-109
TMEM163,22.299492,2.6379023,3.737240559282752e-110,2.0263320383498168e-109
ZCWPW2,22.280148,1.6661257,5.756897682566339e-110,3.117934510170443e-109
SLC24A1,22.273281,1.5609068,6.710339522769196e-110,3.63130320192333e-109
ZNRF1,22.200031,2.3987408,3.432084973222015e-109,1.8480748144196033e-108
PLCL2-AS1,22.148525,5.9239078,1.0778829002389792e-108,5.780217207968305e-108
TTC9,22.09697,1.5853788,3.380069226766109e-108,1.806149498344053e-107
CCT6B,22.055162,1.7103602,8.522585210082235e-108,4.5441402558825384e-107
VPS33B-DT,21.96612,3.6521935,6.074153577118985e-107,3.214143785750792e-106
C4orf19,21.921593,2.0151281,1.6170314140148133e-106,8.531159533416518e-106
LINC01876,21.875927,1.7726091,4.404709931394889e-106,2.3157271342701554e-105
DLG2,21.785084,1.5820287,3.213535436856921e-105,1.6822488343610547e-104
LINC00412,21.744413,24.08578,7.802490134922805e-105,4.0725293934427704e-104
MTHFD1L,21.735487,1.7055568,9.477357903003338e-105,4.9427755715876677e-104
MZF1-AS1,21.668928,1.6155527,4.030302745128494e-104,2.0896916830067402e-103
SCN11A,21.596214,2.7996058,1.9495079393341156e-103,1.0052166365451903e-102
ADAMTS17,21.40577,2.2870896,1.180546220711067e-101,6.011170556043236e-101
ABHD17C,21.348711,1.8607192,4.0083639376578144e-101,2.0314857687668509e-100
TCFL5,21.332022,1.7084866,5.727884833777008e-101,2.899204615296133e-100
B4GALT4-AS1,21.300215,1.7773451,1.13002658131003e-100,5.71231210102678e-100
CCNT2-AS1,21.237362,1.7366428,4.3145809907407185e-100,2.1714948772328802e-99
FAM217A,21.190626,2.6698093,1.1653634577502939e-99,5.844139451885636e-99
TIGD5,21.170828,1.8500363,1.7741439745052789e-99,8.890255900926838e-99
IPO4,21.156134,1.8920345,2.4229538413577675e-99,1.2122823003755765e-98
LINC01018,21.107344,23.853512,6.809271714997084e-99,3.399944601149858e-98
SPON1,20.973246,1.861085,1.1513466060438664e-97,5.713809380437833e-97
LINC01806,20.958242,1.6197177,1.5780666198002783e-97,7.821582476254267e-97
LINC01765,20.922556,1.9033653,3.337353469292026e-97,1.6499578748637284e-96
DIP2C,20.88465,1.5414281,7.384586165778136e-97,3.640755406700594e-96
HFM1,20.878761,5.7140226,8.352890007803547e-97,4.1160753380181265e-96
DIRC3,20.7865,1.848381,5.734382463843327e-96,2.8151127960985002e-95
LINC02422,20.755404,2.1047046,1.0956034854301475e-95,5.353000999474938e-95
TMOD1,20.61108,2.5001488,2.1830197700604127e-94,1.0560526788761967e-93
PDZD2,20.565912,1.7154906,5.544780467090266e-94,2.675055822978854e-93
SESTD1,20.526058,1.7220222,1.259898570450843e-93,6.057418974590195e-93
LINC01572,20.502792,1.8248459,2.0328968594909036e-93,9.766689355884607e-93
OTUD7A,20.4827,1.7588173,3.0714535977313854e-93,1.4749007116664478e-92
TTTY10,20.471178,2.7176197,3.891038255914391e-93,1.864801288065952e-92
ASPHD2,20.327175,2.0442686,7.393830139524893e-92,3.511710392481143e-91
PRTFDC1,20.311771,2.2939398,1.0118918952742993e-91,4.8024983280930124e-91
ANK2,20.288567,4.834761,1.622589210179785e-91,7.687851250556423e-91
LINC01350,20.24391,4.1358533,4.0198655814141583e-91,1.8991001858308125e-90
SIK1,20.222925,2.3022206,6.152531710265928e-91,2.901029891722498e-90
LINC00624,20.145391,2.321307,2.9536331861244934e-90,1.3863443076537319e-89
FAM89A,20.085394,2.164613,9.903520024384142e-90,4.6306351215567234e-89
CASTOR2,20.042755,1.6986971,2.334771481095288e-89,1.088299388805922e-88
INSL6,20.031437,2.2464068,2.9308292708433346e-89,1.3641880868663743e-88
SPATA21,20.005724,2.031438,4.910048673354127e-89,2.2827235077261478e-88
CHRM5,20.005655,1.9418379,4.9168036703398705e-89,2.2853210028791114e-88
AGBL4,19.944326,2.1850169,1.6789935020578007e-88,7.77806459476019e-88
GALNT12,19.936464,1.7468715,1.9647347647157327e-88,9.099628373007682e-88
ADAM12,19.91566,1.5931865,2.9769320288690554e-88,1.3777815974671162e-87
JAKMIP2-AS1,19.781939,1.9176244,4.259950005142301e-87,1.9544830410462965e-86
PLB1,19.627798,2.4745994,8.951152080383857e-86,4.06394765450003e-85
MILR1,19.598639,3.7423139,1.5881913557278366e-85,7.198917870947952e-85
LENG9,19.587078,1.6556723,1.9930749225583122e-85,9.029981496786537e-85
WNT5B,19.579159,2.7782822,2.328325187058621e-85,1.054645075471368e-84
CENPA,19.561718,1.5937529,3.278432930762942e-85,1.4829490427454748e-84
LINC02259,19.39602,4.097874,8.338158249864892e-84,3.724288533059945e-83
PPP2R3A,19.291086,1.8357282,6.381950250477728e-83,2.831791439939868e-82
LINC01376,19.242662,1.7615798,1.6263760663087426e-82,7.187201189143965e-82
OPN3,19.217882,1.8509942,2.6226045346555016e-82,1.1579225075392342e-81
ROR2,19.178583,1.5787371,5.588329877233232e-82,2.4640026822374917e-81
MBNL1-AS1,19.04116,1.5394475,7.778371317101907e-81,3.408131883856922e-80
SLC22A15,19.023909,1.9335392,1.0811391917548013e-80,4.731767323698938e-80
TTTY14,19.019892,2.654661,1.167236687885186e-80,5.107443539476144e-80
NLGN4Y,18.997986,1.8581669,1.7721819965528312e-80,7.74928654939571e-80
MED12L,18.87153,2.1354692,1.9555325601942203e-79,8.479029722552737e-79
C21orf91-OT1,18.86422,2.203052,2.245653405038426e-79,9.726194296102683e-79
TPRN,18.812708,1.6896347,5.942324374618297e-79,2.5691428051818567e-78
PLCG1-AS1,18.811213,2.2869887,6.112384638709914e-79,2.6415004993435425e-78
CC2D2A,18.756386,1.8915159,1.716835078251338e-78,7.406311466318824e-78
LY86,18.752563,1.9477413,1.8447829024726054e-78,7.949507120806858e-78
LINGO2,18.68672,1.8628231,6.349969217221898e-78,2.7243191765533457e-77
HLA-G,18.6849,2.195268,6.570135209413092e-78,2.816923877690521e-77
NME9,18.68291,1.8365643,6.819736195348379e-78,2.9226587356674787e-77
OPA1-AS1,18.534405,2.3123963,1.0898769207631325e-76,4.626184725703466e-76
CTBP1-AS,18.5213,2.7496064,1.3903965951808924e-76,5.900516281609131e-76
PWP2,18.519434,1.6181607,1.4394176054194442e-76,6.107225434268796e-76
LANCL1-AS1,18.506569,2.6612155,1.8278004512260195e-76,7.751712013348666e-76
PRKCA-AS1,18.453001,2.3660848,4.9328905486319786e-76,2.080319014129969e-75
ZNF579,18.358932,1.8280771,2.800591446176673e-75,1.1727364309605206e-74
OMG,18.285057,1.9565216,1.0884909927900153e-74,4.530864017637741e-74
RGPD2,18.217348,1.6904011,3.759404065613333e-74,1.558559719405121e-73
PLBD1,18.207924,1.9132321,4.465662111903877e-74,1.8497899281484982e-73
ZNF350-AS1,18.166552,2.2050142,9.498402614564765e-74,3.9253377478733544e-73
NCOA7-AS1,18.157974,3.1249738,1.1104628123299395e-73,4.5871936482314246e-73
SLC4A5,18.122885,1.6282979,2.1027367619840045e-73,8.671518010221918e-73
FAM85B,18.108683,2.9406862,2.72179887720147e-73,1.1207946218240396e-72
PLPP3,18.087797,1.7188869,3.9766398392632353e-73,1.6364855599306624e-72
MANEAL,18.067307,2.2431118,5.76609103003821e-73,2.367909113867528e-72
LINC01504,18.021053,1.6809558,1.3318377297457022e-72,5.455599894424095e-72
LINC01410,18.0037,1.5800376,1.82224648775948e-72,7.453536637223559e-72
C5orf58,17.991632,2.6093662,2.2658393138712275e-72,9.264091870838317e-72
STPG4,17.9853,2.713627,2.540105601503787e-72,1.037461624091549e-71
ASPHD1,17.923937,2.1122453,7.670321019587636e-72,3.1236803686012666e-71
SLC8A1,17.92362,1.958909,7.714018725748164e-72,3.1408222726891405e-71
CMTM8,17.906082,1.6593579,1.0572145202686186e-71,4.2982700462531325e-71
IRAK3,17.87366,2.2732728,1.8916598646865035e-71,7.665355194074447e-71
UFL1-AS1,17.852806,1.806291,2.7487195489249797e-71,1.1115301536136393e-70
FBXO10,17.83672,1.8512608,3.665980374114081e-71,1.481534571678322e-70
CATSPERE,17.829079,1.7057729,4.202862536392551e-71,1.6978037595402442e-70
PARD6G,17.811085,1.539627,5.797581576301433e-71,2.337668994128713e-70
SMARCA5-AS1,17.787712,3.1203394,8.800006729562587e-71,3.544638363196392e-70
AGAP6,17.738644,1.8647538,2.1096485847298108e-70,8.476715298971856e-70
KDM4A-AS1,17.710505,1.8759334,3.479381067056472e-70,1.3948889309600704e-69
PDE3A,17.703363,4.5889993,3.950007603626104e-70,1.582591089020385e-69
EYS,17.676285,1.9651265,6.386930189398334e-70,2.55424994780598e-69
SLC27A2,17.65704,2.1740172,8.982783353996823e-70,3.5872470341022417e-69
GCNT7,17.551588,3.2663732,5.783916291998035e-69,2.2966654626992198e-68
PIP5K1B,17.488451,2.4016747,1.754599434599856e-68,6.941771479225633e-68
MAML3,17.46244,1.6617604,2.768408523065924e-68,1.0928428077335889e-67
LRRC7,17.443388,1.6821597,3.864732149035766e-68,1.5231637198858385e-67
EDA,17.420412,2.0412762,5.775925527219372e-68,2.2722820811545773e-67
JMJD1C-AS1,17.416594,2.242135,6.174557809136861e-68,2.42861803435558e-67
P2RY14,17.411472,1.9174654,6.752427612319312e-68,2.6548423451449528e-67
IFIT1,17.356327,1.8878102,1.7667282388499083e-67,6.919803478345677e-67
SHPK,17.312153,1.7797766,3.808989696134317e-67,1.4891970104686577e-66
IQCH,17.305117,1.9462941,4.3041439949575986e-67,1.681778947550525e-66
RMI2,17.223398,3.0218732,1.7726771357237394e-66,6.883855168057577e-66
HORMAD2-AS1,17.211533,3.601179,2.1759545811962485e-66,8.44320429205794e-66
CHKA,17.174723,1.6008185,4.1061693913590453e-66,1.5907646535362068e-65
KCNK15-AS1,17.161661,4.589943,5.142125555174697e-66,1.9905264661455678e-65
ZNF775,17.13964,2.2151327,7.511374366841587e-66,2.903072755487975e-65
IGLC3,17.06781,2.7842171,2.5769006285665282e-65,9.922233667805948e-65
PPP1R3D,17.028404,1.6179229,5.056397170448275e-65,1.9408313030861484e-64
NBEA,17.02225,2.250176,5.6170790832363065e-65,2.155196147073883e-64
SDCBP2,17.01344,3.066213,6.529005018068633e-65,2.5041076086547825e-64
SLC10A1,16.89496,2.0044935,4.900473490927471e-64,1.8674287297072785e-63
TMEM72-AS1,16.877676,1.8625447,6.568006380923766e-64,2.499470028430888e-63
CCL18,16.81467,3.553012,1.905489245434934e-63,7.219092653372853e-63
ATP9A,16.801758,1.5490205,2.3691789880125966e-63,8.968871046127005e-63
ANKRD16,16.788065,1.7718008,2.984209813513852e-63,1.1288424053902775e-62
ZNF853,16.771303,1.5641795,3.957379893106629e-63,1.4946537299422991e-62
KCNQ1,16.561903,1.8370848,1.3137036972806052e-61,4.911454709282935e-61
RHOXF1,16.455793,4.1561074,7.621735327224268e-61,2.8316331285954906e-60
IL26,16.451506,1.8341095,8.180977379439796e-61,3.0382494849284105e-60
UBOX5-AS1,16.424429,2.0225072,1.2788185254593561e-60,4.739378959505432e-60
CCDC39,16.40607,3.7865112,1.7304665670628618e-60,6.401090696462397e-60
EGLN3,16.321323,2.0596683,6.961097143533081e-60,2.5604276109897617e-59
METTL24,16.30594,1.8583553,8.954993406682393e-60,3.288875956868639e-59
ALK,16.218239,1.6558611,3.747898073212094e-59,1.3697958441653765e-58
ICA1,16.18447,1.591842,6.4907383523197954e-59,2.3682783531268647e-58
CEP112,16.131207,1.8548666,1.5398388936007192e-58,5.603787887293821e-58
SYNGAP1-AS1,16.053926,2.2010002,5.365898497948721e-58,1.9437227287645422e-57
NT5M,15.9779825,1.7802304,1.8194014939583548e-57,6.552926271632079e-57
ZFY-AS1,15.975701,2.8714447,1.8872029585999684e-57,6.795875504947402e-57
LINC01214,15.958903,7.2245,2.4703421615841117e-57,8.879437071616072e-57
LINC02404,15.957584,2.4343085,2.523095668503662e-57,9.062396483347956e-57
APOA1-AS,15.910014,3.2202868,5.400110876328312e-57,1.9328584164622717e-56
LINC01705,15.902023,7.124096,6.135039081656688e-57,2.1939043265690437e-56
FBXL16,15.898632,1.774004,6.476399650407039e-57,2.3155525006242454e-56
SPRY3,15.87381,3.0861628,9.621864593832374e-57,3.437032609932675e-56
SLC18A2,15.842812,1.734701,1.5761411385736696e-56,5.623984281475122e-56
MKRN2OS,15.741937,2.237069,7.801898852378698e-56,2.763213696712151e-55
FBXL13,15.724757,1.5639089,1.023430906115909e-55,3.620118577526411e-55
NBL1,15.665943,2.18282,2.5856634229439114e-55,9.114801271872898e-55
TRBV11-3,15.659483,2.2513602,2.8621607209540908e-55,1.0085856471750342e-54
UBE2E2,15.616646,1.8290478,5.607935257229129e-55,1.9726060958738015e-54
TH2LCRR,15.60004,2.1942666,7.274783850133651e-55,2.5552498721848014e-54
CD44-AS1,15.519233,1.8620493,2.5710733910641364e-54,8.977652411909889e-54
GRIP1,15.427771,2.03259,1.0648554066721347e-53,3.703713223917585e-53
ADGRE3,15.39076,2.5329995,1.8879964462409905e-53,6.5562226193511445e-53
OVOL2,15.359041,1.9417677,3.0809584551810033e-53,1.0676145750129605e-52
MAFB,15.344026,1.9793856,3.8834860086038873e-53,1.3447541004487855e-52
ZNF460-AS1,15.3224,1.6215543,5.417901942329999e-53,1.875420223023411e-52
SLC1A2,15.236473,2.024758,2.0251175414900826e-52,6.979129984480088e-52
FUT7,15.223503,1.9863019,2.4694666651245575e-52,8.502995548681566e-52
PLA2G2C,15.192202,2.9471846,3.983165209002359e-52,1.36885452774426e-51
OSBP2,15.190459,1.6287253,4.0904227793239714e-52,1.4054678304795693e-51
CEMIP,15.169011,2.5317726,5.672519194390733e-52,1.946341497384497e-51
RNASEH2B-AS1,15.159207,1.6184781,6.585948483591471e-52,2.2581713672142613e-51
RBM47,15.144797,1.8145599,8.200663096358857e-52,2.8103428278380053e-51
TEC,15.094316,1.5495334,1.765112095087335e-51,6.02997791142964e-51
REC114,15.06722,2.777899,2.6607594726856984e-51,9.0738482679529e-51
UPK2,15.043451,2.0378554,3.811501396507547e-51,1.2976880947316147e-50
COL10A1,15.043445,2.2394416,3.8118924614254507e-51,1.2976880947316147e-50
ZNF358,14.976866,1.6303854,1.040082217721829e-50,3.526655490622206e-50
KCNC1,14.95077,2.7524893,1.5395675995022655e-50,5.212155499491407e-50
FAM66D,14.905463,2.8486402,3.037000616821249e-50,1.026745474601904e-49
LAPTM4B,14.781918,2.3628426,1.9163086273559736e-49,6.43085700910679e-49
LINC01890,14.776387,3.2676055,2.0803030121925027e-49,6.977608732016266e-49
PDZK1,14.732252,1.8000646,4.001436023214848e-49,1.3382344915786727e-48
LRMDA,14.711079,1.6922319,5.4727765201239746e-49,1.8281203643869226e-48
SMIM18,14.685974,1.7994478,7.928614116936258e-49,2.6444029493814336e-48
SYCE2,14.646754,1.9716175,1.4130740358657087e-48,4.701756968852268e-48
IGHG3,14.644867,3.2162428,1.452845166363182e-48,4.8332666126138626e-48
LINC01389,14.593175,1.5600396,3.104105069363008e-48,1.0279425959941673e-47
AQP11,14.529565,1.7017549,7.871925647472138e-48,2.596726922955745e-47
IMPG2,14.479635,1.993601,1.6295886440275422e-47,5.360193408359547e-47
S100A13,14.462639,1.8808272,2.0864142214186728e-47,6.858214931080227e-47
HIGD1B,14.42752,2.546212,3.4734860331572044e-47,1.1392754726252124e-46
LRFN4,14.335704,1.8781891,1.3091195839789753e-46,4.270898969539944e-46
FSCN3,14.323884,2.210783,1.5520151091695191e-46,5.058266431750358e-46
TAC4,14.284678,1.6805406,2.726633080158382e-46,8.871758582065052e-46
ZC2HC1C,14.282265,2.238369,2.8227798175735855e-46,9.183068241110545e-46
TRBV30,14.282087,1.8430771,2.8299733464707578e-46,9.204939900887598e-46
KATNAL2,14.272043,1.8902333,3.2685764823156278e-46,1.0620973863492562e-45
ESR1,14.233698,1.8048608,5.66075411211653e-46,1.8357579792160466e-45
SLFNL1-AS1,14.219518,1.5310149,6.932919368869683e-46,2.246082222020562e-45
SRGAP2-AS1,14.216088,1.9057443,7.281097499861477e-46,2.3581018847614924e-45
C1orf141,14.196862,2.9201913,9.580659478939133e-46,3.1007996143546304e-45
SPTBN4,14.165336,1.8972055,1.5014782568532753e-45,4.8523412931634835e-45
CXXC5-AS1,14.157897,5.4407215,1.6691549457000905e-45,5.3924424595442255e-45
HYAL2,14.113247,1.8886116,3.1474557330619155e-45,1.0138175108568816e-44
GPR153,14.027848,1.5433558,1.0529891458291005e-44,3.373426916434813e-44
FAM184B,14.024398,1.7408532,1.1054657300326522e-44,3.5398058264243063e-44
NUDT13,14.007008,1.7276025,1.4123100824766164e-44,4.518653318165864e-44
ELF3-AS1,13.965473,2.1129408,2.5321956459078276e-44,8.087155932613738e-44
EDRF1-AS1,13.946073,2.112225,3.3241286693613483e-44,1.0605992141213576e-43
OMD,13.943862,3.2608266,3.4287355603440853e-44,1.0937968282493162e-43
BCAR3,13.943123,1.6010182,3.464444064172747e-44,1.1048279245067195e-43
LINC02362,13.831037,1.5175669,1.656163614511233e-43,5.25418443721722e-43
IMPA2,13.782307,1.9412757,3.2569627308152323e-43,1.0297664681950633e-42
CRTC3-AS1,13.781819,1.6054887,3.279019523282923e-43,1.0365727630306985e-42
TRBV5-5,13.754293,1.627539,4.7994895404099874e-43,1.514536547762339e-42
LINC01344,13.737106,2.8783526,6.0859736616624975e-43,1.9189547633163347e-42
C7orf25,13.711589,1.8839742,8.654125503188267e-43,2.7265163072997584e-42
COPZ2,13.671607,1.6039286,1.50044525423992e-42,4.7165803590308044e-42
C14orf39,13.630884,5.538681,2.62382406284913e-42,8.218823317085285e-42
LINC00563,13.598859,4.379315,4.0672807954316096e-42,1.2715857262343143e-41
ACBD3-AS1,13.562841,3.5685894,6.650882977143326e-42,2.0726943477741773e-41
GRIN2C,13.560691,1.8684258,6.848803445664923e-42,2.1336950457693235e-41
CABP4,13.499325,1.5264436,1.578162566913604e-41,4.900267392790448e-41
SMC1B,13.479077,2.28797,2.0768821173692788e-41,6.441659418716444e-41
CDKN1C,13.416459,2.0043032,4.843060603339679e-41,1.4961952934346516e-40
TACR1,13.352079,1.9557841,1.1518810687578332e-40,3.540130163884605e-40
ITIH4,13.323295,1.5601548,1.694619807970529e-40,5.1999875180127514e-40
TAS2R14,13.317016,1.8153386,1.8433064185114376e-40,5.655349638982724e-40
EIF3CL,13.314356,2.649547,1.9101301710752745e-40,5.8594493161312075e-40
IGHG1,13.312783,2.1132488,1.9507633505783095e-40,5.983156307855229e-40
ZBTB20-AS2,13.298548,1.6556054,2.3600817864468444e-40,7.232902176537486e-40
IDI2-AS1,13.267643,2.039428,3.5662257968533145e-40,1.090203193138973e-39
FAM53B-AS1,13.255912,1.742177,4.170166099722273e-40,1.273635246439292e-39
NUCB1-AS1,13.244036,2.7559116,4.88515422154675e-40,1.490840577155752e-39
GLT8D2,13.222558,3.351641,6.50143979500515e-40,1.9810055108791774e-39
DEPDC4,13.2154,1.7544487,7.150554602076282e-40,2.1784532532061135e-39
GRK7,13.194759,1.9912676,9.405524830403682e-40,2.8618770001763216e-39
IGSF9B,13.177565,1.6225246,1.181433800710328e-39,3.589797610605543e-39
MYRIP,13.172359,1.9924419,1.2657882385074292e-39,3.8443185241523166e-39
TTC3-AS1,13.141026,2.098075,1.91612020024379e-39,5.8050224614290876e-39
LINC00534,13.055023,1.834729,5.949208863479711e-39,1.794298998775755e-38
LINC01524,13.043807,1.8243421,6.89276675698801e-39,2.0769581136547795e-38
ALPK2,13.018282,1.6505965,9.631336781402241e-39,2.8999230364437457e-38
GPR27,12.99531,1.5093582,1.3008041398481184e-38,3.913010823758337e-38
GREB1L,12.994539,1.5263944,1.3139628203396412e-38,3.951986546019997e-38
CD9,12.963774,1.6165779,1.9634573762104387e-38,5.894589435054597e-38
EEF1AKMT4,12.950956,1.8602698,2.3204504852637268e-38,6.962063032143608e-38
FRMPD3-AS1,12.942597,2.7425823,2.587317960514291e-38,7.76036754312441e-38
CP,12.848763,2.0144315,8.739578029816884e-38,2.6049666852620987e-37
SPTBN2,12.8133955,7.3725643,1.3796322196950861e-37,4.100963584231117e-37
LINC02182,12.811813,5.679856,1.4080548008472714e-37,4.184178639784268e-37
LINC01189,12.748212,22.490852,3.189799433442967e-37,9.437253600485633e-37
MLANA,12.718005,1.6893885,4.697012977766129e-37,1.3858737929572922e-36
TSPAN33,12.705423,1.7380338,5.517011991698961e-37,1.6263466504001997e-36
SYDE2,12.697752,1.9253155,6.085234296679758e-37,1.7922315580588423e-36
SNTG2,12.689747,2.1496303,6.740359933848096e-37,1.98428408583631e-36
NICN1,12.686639,1.8819973,7.013124218325194e-37,2.063651348935149e-36
GPR19,12.662983,1.7507907,9.482632856221614e-37,2.7869654510445262e-36
ZRANB2-AS1,12.655395,3.1717732,1.0444892827929297e-36,3.0683930769692314e-36
ADAP2,12.629983,2.1063504,1.443087242048495e-36,4.2355378959659445e-36
LINC01252,12.627877,1.8084042,1.4822387240321174e-36,4.3491449020633494e-36
HAR1B,12.626524,1.7448357,1.507940938833437e-36,4.4225701875138934e-36
RHCE,12.624428,1.6524118,1.5486288187448774e-36,4.5412211486887094e-36
CC2D2B,12.619157,1.8395717,1.6558389875119277e-36,4.8541509075106214e-36
GHRL,12.607204,1.9985405,1.927084396940121e-36,5.645688054443558e-36
BCL2L2-PABPN1,12.584936,2.931301,2.5554808326740724e-36,7.469103649554332e-36
DOCK9-AS1,12.527854,7.2290816,5.2565860787307664e-36,1.5322639116431347e-35
CIB2,12.518274,2.0723522,5.931055529234673e-36,1.727323926120912e-35
LINC01191,12.4276495,1.6849686,1.8499409103173003e-35,5.366885653534312e-35
AMZ1,12.426964,1.991713,1.8658671327290052e-35,5.412286992772187e-35
ZNRF3,12.422994,1.5054014,1.960851383405362e-35,5.685277799744573e-35
B4GALT2,12.40829,1.7532912,2.3563099151944733e-35,6.824788694571559e-35
ENO1-AS1,12.3415165,2.206211,5.412648969155472e-35,1.5635476089228563e-34
HCN2,12.290828,1.6728705,1.0146227167833904e-34,2.9223045808091526e-34
LRGUK,12.276296,1.8114572,1.214314184579061e-34,3.4959099549570493e-34
ARG1,12.245547,2.307779,1.7747684692384443e-34,5.101905304254132e-34
CFAP299,12.228775,1.9133027,2.182053134095576e-34,6.267197376777078e-34
EFCAB14-AS1,12.214097,1.7792896,2.6138626229235428e-34,7.498616596594031e-34
TRPA1,12.201024,2.3302488,3.0693895979044737e-34,8.80155563478821e-34
ASTN2-AS1,12.195003,3.3935287,3.304946715915532e-34,9.47285738055297e-34
ZNF295-AS1,12.158698,2.1936655,5.157416535283429e-34,1.4747965331349721e-33
TP53TG5,12.100128,1.6004106,1.0544595558566718e-33,3.0025705164440272e-33
USP50,12.081996,3.6073823,1.3148812022803143e-33,3.738136766848931e-33
DNAJC9-AS1,12.062999,2.1284394,1.6564066630697053e-33,4.7063402908302594e-33
IGHG4,12.053415,1.9236578,1.8607749150416834e-33,5.2854759090630944e-33
MKNK1-AS1,12.0504875,1.9501823,1.928058681226929e-33,5.475798588425042e-33
LINC00470,12.023722,2.151917,2.666822542729119e-33,7.565146928982805e-33
LINP1,11.942536,22.344517,7.10236292659495e-33,2.0054695201675318e-32
TFAP2E,11.937866,1.528739,7.512586969561118e-33,2.1206910245293126e-32
LINC00571,11.898245,1.6718228,1.2086279815779788e-32,3.4053898262804736e-32
FAM171A2,11.8861885,4.24338,1.3963431353770382e-32,3.9308937524180526e-32
DNAH7,11.828693,1.7950903,2.774271448888481e-32,7.787540340245272e-32
LINC01829,11.821281,2.2050903,3.0302646311315587e-32,8.501249935768077e-32
MYO5B,11.712922,2.3027766,1.0944111866065429e-31,3.0501977068105444e-31
KCNMB3,11.701182,1.8178034,1.256896662530139e-31,3.5000645926269764e-31
CCDC196,11.693391,2.75934,1.377732828530694e-31,3.8349183483198608e-31
LINC01556,11.629727,6.0642166,2.9102481672004937e-31,8.060542977463449e-31
MAMDC2-AS1,11.628323,2.6445081,2.9585427377118124e-31,8.191985890978455e-31
EGOT,11.627096,3.309478,3.0013435917929023e-31,8.309322496350242e-31
EDNRB-AS1,11.623188,2.2332819,3.141894868381494e-31,8.694753045465857e-31
MBOAT4,11.621914,1.8266053,3.1891043493858863e-31,8.824150722395788e-31
ACKR4,11.567663,2.4964685,6.0097131297902695e-31,1.6560775457504013e-30
DPP9-AS1,11.5566,2.469186,6.836256825249239e-31,1.8819903426628742e-30
ARHGEF37,11.552728,1.5716733,7.151385180542023e-31,1.967636462497839e-30
DEGS2,11.531319,1.8849368,9.17281440947218e-31,2.5213321023254895e-30
LINC02284,11.517751,1.7040011,1.0737790909914411e-30,2.9494257794105165e-30
TIMP2,11.512062,1.7246759,1.1470212957629463e-30,3.1488373618812197e-30
FOXP1-AS1,11.450589,1.607152,2.335528932715501e-30,6.386477103881628e-30
RAB19,11.425366,2.012399,3.1233622252538262e-30,8.530070066122383e-30
LOH12CR2,11.409969,1.853277,3.7285880690724924e-30,1.0173035601730414e-29
ITFG1-AS1,11.402052,2.5844252,4.083783172503681e-30,1.1140592376906739e-29
NUDT4B,11.394297,6.4601007,4.4642251652050926e-30,1.2175046415711952e-29
P4HA3,11.358864,1.5369506,6.701027451147132e-30,1.823976980999403e-29
FOXD1,11.33983,2.2573009,8.330575102656243e-30,2.2650089427369372e-29
C3orf20,11.302841,1.5529255,1.2703948107678147e-29,3.4473839491200385e-29
WDR64,11.298042,2.625709,1.3417564925469921e-29,3.6400237135948345e-29
CNTD1,11.28016,2.0390232,1.6444629383919853e-29,4.457521925260336e-29
CDK14,11.261926,2.092022,2.022883597974876e-29,5.479483145787981e-29
CCDC144NL-AS1,11.248212,2.4392698,2.3633483804002517e-29,6.3955194451213e-29
LINC02021,11.226109,1.8218664,3.03555663978774e-29,8.200990242629643e-29
PP2D1,11.193551,2.0463154,4.3851149183411996e-29,1.1820902152100922e-28
LINC00398,11.187917,3.8358371,4.6728323093831446e-29,1.2586095337922832e-28
