names,scores,logfoldchanges,pvals,pvals_adj,rank_score
TSC22D1,4.571441,2.4789908,4.843811278871304e-06,2.7378307078265076e-05,4.571441
FBXL6,4.569289,1.4865227,4.893808375068233e-06,2.7652914318029215e-05,4.569289
HABP4,4.5678334,1.5229045,4.9279097945577395e-06,2.782953502450385e-05,4.5678334
ADPRM,4.563593,1.2669262,5.028550654523874e-06,2.8373321570854432e-05,4.563593
NAB1,4.548593,1.0954038,5.40058036864904e-06,3.0358677579352028e-05,4.548593
METRN,4.543846,2.8922873,5.52370177182229e-06,3.1032959021251386e-05,4.543846
CEP44,4.534985,1.1165681,5.760753791635375e-06,3.2336899080528116e-05,4.534985
SVIL,4.534732,1.1764163,5.767667756384602e-06,3.2366424622005703e-05,4.534732
FANCC,4.530175,1.6584034,5.893485666605773e-06,3.3044048001186756e-05,4.530175
SNTB1,4.528086,2.2897074,5.952026164823779e-06,3.33436152285347e-05,4.528086
C9orf40,4.521061,1.2347606,6.153046654609179e-06,3.436153451409601e-05,4.521061
IL7,4.4999847,2.172392,6.7958328695597e-06,3.775719977045548e-05,4.4999847
TMEM268,4.490175,1.915354,7.116483288550648e-06,3.949385847712963e-05,4.490175
STRN4,4.486124,1.5832293,7.253058362903931e-06,4.0240387310831906e-05,4.486124
AMN1,4.4819465,1.299613,7.396525006751757e-06,4.1001473465189346e-05,4.4819465
ZNF141,4.476377,1.0127034,7.59203985301875e-06,4.204954312025783e-05,4.476377
FAM13A,4.4758706,1.3739887,7.610056924392073e-06,4.213740630914095e-05,4.4758706
SLC35F2,4.4662504,1.6514267,7.960249446449521e-06,4.40266142363268e-05,4.4662504
CPEB3,4.4621997,2.036722,8.112262133070202e-06,4.4854689296388164e-05,4.4621997
TBC1D19,4.4596047,1.3147568,8.211099290700216e-06,4.538835901706831e-05,4.4596047
ITGB1-DT,4.4517565,2.6205564,8.517074935037857e-06,4.7000034497693395e-05,4.4517565
FUT7,4.4480224,1.4134969,8.666457549364361e-06,4.779741863753152e-05,4.4480224
ERP27,4.4437184,1.5275178,8.841733375083517e-06,4.870918881859073e-05,4.4437184
SP2-AS1,4.4405537,2.7713914,8.972768365028688e-06,4.9403244616455084e-05,4.4405537
RGPD8,4.440174,3.133288,8.988616689761173e-06,4.9476582668142513e-05,4.440174
ZER1,4.4348574,1.0252378,9.21332107955619e-06,5.064220979908863e-05,4.4348574
SLC2A13,4.433845,1.9838066,9.256726066319786e-06,5.0852222253157095e-05,4.433845
TMEM140,4.4325156,1.0248011,9.313991667666061e-06,5.115245269516966e-05,4.4325156
PECAM1,4.424351,1.583165,9.673261216651645e-06,5.308086805592804e-05,4.424351
ASPM,4.420364,1.0816956,9.853493165867683e-06,5.399416249501507e-05,4.420364
OPA3,4.4187813,1.2676793,9.925899012144562e-06,5.4375697611882636e-05,4.4187813
PURB,4.4161863,1.0140996,1.0045745927036896e-05,5.500144272531001e-05,4.4161863
CATSPERB,4.4108067,2.8039844,1.029862660656795e-05,5.629148755232448e-05,4.4108067
PAAF1,4.403591,1.0521349,1.0647342296409426e-05,5.808396823421791e-05,4.403591
FNIP2,4.402452,2.2203386,1.0703423044318137e-05,5.834110922875134e-05,4.402452
AOAH,4.4016924,1.693778,1.0740966782179166e-05,5.8513150889109665e-05,4.4016924
OTUD1,4.400047,1.4107842,1.0822743377347618e-05,5.892583261211413e-05,4.400047
FLCN,4.3946037,1.468716,1.1097491375306779e-05,6.038812881868828e-05,4.3946037
LONP1,4.3910594,1.01525,1.1279963220854541e-05,6.12958401293201e-05,4.3910594
LRP8,4.3889074,1.6501299,1.1392143361713914e-05,6.183674377309789e-05,4.3889074
ZNF398,4.3864393,1.1370399,1.1522132002363502e-05,6.249032123676524e-05,4.3864393
ACVR2A,4.3834643,1.8980597,1.168066657136101e-05,6.324495945445274e-05,4.3834643
TTBK2,4.382009,1.1028632,1.175900398577011e-05,6.361630909415248e-05,4.382009
ARL17B,4.380047,1.6589926,1.1865382936798081e-05,6.413862246057041e-05,4.380047
BBS7,4.372009,1.0657834,1.2310860296271696e-05,6.645487290412263e-05,4.372009
RTKN2,4.3691607,1.299967,1.2472502199220044e-05,6.727175386834008e-05,4.3691607
DNAJC24,4.362515,1.27694,1.2857579382701574e-05,6.919612578677239e-05,4.362515
MICAL2,4.352325,1.1004093,1.3470139911388396e-05,7.231377168341512e-05,4.352325
STIL,4.348274,1.5398296,1.3721292789224578e-05,7.360149597027043e-05,4.348274
HSPBAP1,4.344287,1.318234,1.3972879820453969e-05,7.486892451441491e-05,4.344287
ZNF787,4.328337,1.1814603,1.5023920662755383e-05,8.023692126877657e-05,4.328337
ACSL1,4.3168817,1.6777147,1.582490178877597e-05,8.430756281044601e-05,4.3168817
UBN2,4.314856,1.7092544,1.5970681511862563e-05,8.50379036256127e-05,4.314856
ULK1,4.312388,1.6444278,1.6150081622014333e-05,8.589964587648177e-05,4.312388
MROH1,4.311818,1.2362524,1.619175358350265e-05,8.609788970705973e-05,4.311818
POLR3B,4.3110585,1.4683013,1.6247475649224457e-05,8.637071543168274e-05,4.3110585
SYNJ2BP,4.301755,1.1200509,1.6945075890809778e-05,8.993253187723508e-05,4.301755
RNF185,4.296628,1.4213705,1.7341571313414223e-05,9.198695241552982e-05,4.296628
LINC02580,4.285552,4.5482144,1.8228591400794116e-05,9.640461527857818e-05,4.285552
CHIC1,4.2761216,1.5282447,1.9017735003381947e-05,0.00010046950284724026,4.2761216
LINC01588,4.273337,1.2215289,1.9256925493601654e-05,0.0001015959876135878,4.273337
DOT1L,4.2727036,1.1365947,1.931168516310575e-05,0.00010182997986301626,4.2727036
ZBTB21,4.271058,1.6865976,1.9454755227223374e-05,0.00010252912746735982,4.271058
POLR1B,4.26359,1.0480577,2.011685564358469e-05,0.00010581898689077022,4.26359
HCFC2,4.260805,1.0158958,2.036918915510704e-05,0.00010700249486902942,4.260805
AFG1L,4.260805,1.9344952,2.036918915510704e-05,0.00010700249486902942,4.260805
ZNF100,4.2583365,1.201016,2.0595365316463927e-05,0.00010816159648753788,4.2583365
LSM14B,4.252134,1.5791894,2.1174306563389502e-05,0.00011105302354125056,4.252134
STIMATE,4.252071,2.7491944,2.1180293217104023e-05,0.00011105465639664831,4.252071
XPO5,4.2491593,1.0213805,2.1457427821136226e-05,0.00011244749534118737,4.2491593
ZNF738,4.247197,1.1252687,2.164613575394048e-05,0.00011331503061345835,4.247197
MIS12,4.2412477,1.1522775,2.2228052438650584e-05,0.00011611279501321801,4.2412477
CRTC1,4.2399187,1.2611525,2.2360074677880588e-05,0.00011677126802689282,4.2399187
DISP1,4.238843,3.1653965,2.2467496100659105e-05,0.00011723839031938596,4.238843
KIF18A,4.2354884,1.0676107,2.2805559688968056e-05,0.00011890732533805673,4.2354884
B3GALT6,4.2321973,2.1628902,2.3141945693346516e-05,0.00012059696227094664,4.2321973
RHOC,4.2299185,1.1417997,2.3377588530447382e-05,0.0001217600884652101,4.2299185
ZNF710,4.228906,3.0225894,2.3483049963908718e-05,0.00012224429946628513,4.228906
SNED1,4.223463,1.5113032,2.4057705520505302e-05,0.00012510262599661117,4.223463
ZNF124,4.221817,1.2101412,2.4234056095366926e-05,0.0001259861874798459,4.221817
LARP1B,4.21745,1.2106063,2.4708045799717264e-05,0.0001283139703314404,4.21745
NACC1,4.210425,1.2042619,2.54891045138124e-05,0.00013212471447053803,4.210425
SLC1A4,4.2092853,1.0372112,2.561795499120237e-05,0.00013275745319593432,4.2092853
ARHGAP21,4.207893,1.2474079,2.5776280321650327e-05,0.0001335072136935028,4.207893
SHCBP1,4.201247,1.0395103,2.654483028791281e-05,0.0001370887408482127,4.201247
CPLANE1,4.1990323,1.4960865,2.680582084551828e-05,0.0001383270839412188,4.1990323
FURIN,4.1987157,1.3869755,2.684330381321313e-05,0.00013848398866779713,4.1987157
ZNF777,4.1951714,2.5020993,2.7266532509020284e-05,0.00014055624555756293,4.1951714
XYLB,4.1947284,1.2427398,2.7319880056631563e-05,0.0001407941566890088,4.1947284
AP4B1-AS1,4.1883993,4.8445754,2.8092907386260196e-05,0.00014462562792274126,4.1883993
PBX2,4.1847916,1.0656852,2.8542791419934354e-05,0.00014671009784745874,4.1847916
TMTC2,4.1843486,1.8439599,2.8598510192505034e-05,0.00014688074736140118,4.1843486
SLC16A4,4.1806774,4.083517,2.9064174304905455e-05,0.00014903767368930554,4.1806774
TMEM164,4.173209,2.4611726,3.0033901615706765e-05,0.0001538490541403534,4.173209
NCAPG,4.1659937,1.0424119,3.09999033168508e-05,0.00015858983218408797,4.1659937
ZNF827,4.160424,1.479767,3.176570494374157e-05,0.00016238017615964864,4.160424
CSNK1E,4.150677,1.2173059,3.314929384789926e-05,0.0001691876322419647,4.150677
DCUN1D2,4.148842,1.6990932,3.3416165016016625e-05,0.0001705052195654272,4.148842
RAB30,4.140424,1.0962317,3.4666448986754185e-05,0.00017660845450997287,4.140424
KLHL8,4.139538,1.2826293,3.480061215652281e-05,0.00017724580392473668,4.139538
SEC61A2,4.137829,2.042373,3.506074915899257e-05,0.0001785242621762078,4.137829
TIPARP-AS1,4.122386,1.931048,3.7496850254089264e-05,0.00019038359257187825,4.122386
MBNL3,4.1123223,1.1916578,3.916987590859286e-05,0.00019831206514342692,4.1123223
RBM12B,4.111816,1.3598021,3.925589806825175e-05,0.00019864479270740893,4.111816
ZNF212,4.106753,1.1787059,4.012603831629655e-05,0.00020289052138844726,4.106753
DENND5A,4.0971956,1.7425785,4.1818541447933715e-05,0.00021095777753368572,4.0971956
DPYD-AS1,4.0967526,2.740911,4.1898621890141323e-05,0.00021130727658409418,4.0967526
ZNF169,4.094221,1.3484591,4.235902277789556e-05,0.0002135741710172276,4.094221
SLC16A10,4.0928288,1.8402631,4.261428498365118e-05,0.00021480585485834268,4.0928288
WDR89,4.0923223,1.0380027,4.270746889733981e-05,0.00021522012654729471,4.0923223
ZFYVE16,4.0768156,1.3574978,4.565665211785186e-05,0.00022949123263347684,4.0768156
PHLPP1,4.075613,2.2290509,4.589325847819366e-05,0.0002304437469595313,4.075613
LINC01727,4.0710564,3.3997967,4.680046667481999e-05,0.00023469798357070158,4.0710564
NFE2L3,4.066246,1.63431,4.777651058197705e-05,0.00023940864508786863,4.066246
TTK,4.06498,1.5244472,4.803655397762177e-05,0.00024065009939429157,4.06498
E2F7,4.0637145,1.7837967,4.82979389007587e-05,0.00024189763716663586,4.0637145
FILIP1L,4.056752,3.0316412,4.975982771182731e-05,0.0002487737119736936,4.056752
LINC02320,4.052765,2.5555208,5.0615880158083246e-05,0.0002528597250276673,4.052765
PRKCE,4.0171313,1.7984229,5.891084930452014e-05,0.00029206169221962253,4.0171313
CENPO,4.0139036,1.1105162,5.972273652351696e-05,0.00029586190083346324,4.0139036
ZNF41,4.013334,1.4056175,5.986710612666857e-05,0.0002965020330768541,4.013334
CCNYL1,4.0082707,2.4124491,6.1164995938219e-05,0.0003023943002827361,4.0082707
SRF,4.000802,1.1499258,6.312810241791014e-05,0.0003116273229348299,4.000802
METTL25,3.9967515,1.1128037,6.421763598200352e-05,0.00031652662491079214,3.9967515
PLCXD2,3.9887767,1.5367631,6.641487880197273e-05,0.00032686276368133863,3.9887767
TENM1,3.9880805,2.846653,6.661004155679143e-05,0.00032749379225710924,3.9880805
ZFYVE1,3.9878907,1.5007526,6.66633618787658e-05,0.0003276736159868599,3.9878907
LINC00467,3.9835868,1.0832794,6.78828449501191e-05,0.00033324924987052947,3.9835868
ZNF852,3.9796627,1.7614691,6.90130968376273e-05,0.0003382886470237202,3.9796627
CHAC2,3.9759917,1.0040108,7.008652882558406e-05,0.00034320650552027753,3.9759917
ENTPD1,3.9653587,1.2839583,7.328562055239892e-05,0.0003579762913053775,3.9653587
ZNF251,3.956498,1.6316053,7.605653752113649e-05,0.0003706785370395016,3.956498
TEP1,3.9524472,1.0927471,7.735597427035663e-05,0.0003768239244516651,3.9524472
ERCC6,3.9514346,1.1021028,7.768409796699913e-05,0.0003782339957746303,3.9514346
BUB1,3.9453585,1.0843507,7.968064143071454e-05,0.00038708808130988635,3.9453585
UTP25,3.937637,1.1495149,8.228795229651773e-05,0.00039965516270495385,3.937637
STX18-AS1,3.937384,1.610685,8.237478820357261e-05,0.0003998784062434902,3.937384
OSGIN2,3.929409,1.0826973,8.515487213094643e-05,0.0004127596080897597,3.929409
GTF3C4,3.923333,1.2044898,8.733229106844227e-05,0.00042289489523070483,3.923333
ICA1L,3.9213078,1.563804,8.806971263231431e-05,0.0004262547951494253,3.9213078
ST7,3.9199152,2.2056043,8.858009811688416e-05,0.00042830129971613274,3.9199152
FAM184A,3.9185863,1.9693415,8.906988987297248e-05,0.000430456805392523,3.9185863
ARSB,3.916814,1.4008987,8.972692625177042e-05,0.0004333110791941371,3.916814
BCL6,3.9158647,2.3339624,9.008079069762259e-05,0.00043491263567014036,3.9158647
DEPDC1B,3.9097252,1.0685734,9.240113577510954e-05,0.000445895295893303,3.9097252
TTC4,3.9043455,1.0084684,9.44807248093637e-05,0.00045514495890438915,3.9043455
TCEA2,3.9019403,1.2632431,9.54246501327069e-05,0.0004592399296106268,3.9019403
SDHAF4,3.8997252,1.0075717,9.630192697864102e-05,0.0004630064145253188,3.8997252
GCNT4,3.8989024,1.7958913,9.662970795538718e-05,0.0004644682204055555,3.8989024
B3GLCT,3.8976367,1.81516,9.713604404684211e-05,0.00046655820076303543,3.8976367
MCTP2,3.8937757,1.2824608,9.869588529286223e-05,0.0004734692531038804,3.8937757
KIF3A,3.891434,1.1062405,9.96535088439116e-05,0.0004777118718906571,3.891434
PXN-AS1,3.8880162,1.5404143,0.00010106687603440991,0.0004842499094616389,3.8880162
ZCCHC3,3.8780794,1.4568899,0.00010528435796888532,0.000502979569515417,3.8780794
PEAK1,3.8761175,1.0025481,0.00010613650875303016,0.0005065559032388522,3.8761175
LINC01876,3.862193,3.2533576,0.00011237366206033523,0.0005347587108941245,3.862193
ZDHHC18,3.857383,1.0178543,0.00011460751852845202,0.0005449914757143983,3.857383
NUP35,3.853522,1.1767218,0.00011643071243669412,0.000553257936124631,3.853522
ZNF236-DT,3.8432057,1.0234003,0.00012143764658868919,0.0005762104433674758,3.8432057
IFNG-AS1,3.8367498,1.4692359,0.00012467335172623487,0.0005904182348932633,3.8367498
ABAT,3.8290281,1.1777488,0.00012865024333524042,0.0006082213002135744,3.8290281
TRIT1,3.828522,1.0720483,0.0001289151565660506,0.0006093265177981831,3.828522
ZC3H12B,3.8253574,4.0629625,0.00013058254728934412,0.000616760628857805,3.8253574
TRIM62,3.823585,1.3026284,0.00013152514174656198,0.0006210627349654259,3.823585
ASPHD2,3.8218129,2.630758,0.00013247414495403455,0.0006253930201352349,3.8218129
FBXW8,3.8201041,2.1250186,0.0001333953626670534,0.0006292865131795807,3.8201041
ADCK2,3.810294,1.104866,0.00013880170357282714,0.0006530588447975671,3.810294
ST8SIA1,3.8037114,1.2377157,0.00014254417116544421,0.0006695401683546357,3.8037114
FANCL,3.8013065,1.3451779,0.0001439351626989797,0.0006757493434965535,3.8013065
BCLAF3,3.7974455,1.1834153,0.00014619483041557278,0.000685864406993989,3.7974455
ST3GAL5,3.7797873,1.080118,0.000156962442528428,0.000734618769527931,3.7797873
USP45,3.7742808,1.182922,0.0001604699180765459,0.0007504960222088552,3.7742808
PPP1R3F,3.768458,1.0792061,0.0001642591310935575,0.0007669345447956891,3.768458
CCNE2,3.767382,1.1933616,0.00016496846287883916,0.0007696954891781414,3.767382
ZNF678,3.7563694,1.9386797,0.00017239628211355792,0.0008030112945484649,3.7563694
OTUD3,3.748901,2.2233078,0.000177611312367044,0.0008257301402704484,3.748901
KIF18B,3.7469387,1.7816327,0.0001790057659163713,0.0008314229355451113,3.7469387
XRCC3,3.7466223,1.6799715,0.00017923163956022208,0.0008322744952336084,3.7466223
GPD1L,3.7451034,1.0204345,0.00018031956835359712,0.0008369291540662212,3.7451034
RP2,3.732255,1.2994653,0.00018977319946897995,0.0008787226614313771,3.732255
PPARA,3.7295969,1.6919607,0.00019178641647431174,0.000886995177870322,3.7295969
KCTD2,3.7295969,1.8536692,0.00019178641647431174,0.000886995177870322,3.7295969
ZNF569,3.715103,1.3160006,0.0002031209581284093,0.000935436787163265,3.715103
ZNF438,3.703584,1.4390123,0.00021257486034163183,0.0009766764186816275,3.703584
GPR19,3.6998496,2.1343248,0.00021572723496371434,0.0009906947978807702,3.6998496
ALKBH8,3.6995332,1.5449817,0.00021599639324533417,0.0009916981283492959,3.6995332
SPC25,3.6985204,1.0263302,0.0002168598202622883,0.0009954287973006,3.6985204
TAF4B,3.6933305,1.2511175,0.00022133597905086267,0.0010150228352630141,3.6933305
PRDM8,3.681495,1.3275661,0.00023187031701610625,0.0010601024213484035,3.681495
CAPN10,3.6794696,1.2396755,0.00023371946972536588,0.0010680575860779916,3.6794696
ELMO1-AS1,3.6775076,3.3207943,0.00023552402552675096,0.001075801617998941,3.6775076
NPEPL1,3.6770012,1.3183006,0.00023599183513902714,0.0010776868681448037,3.6770012
IL1RAP,3.6733303,1.4472582,0.00023940962028376134,0.0010922749941041367,3.6733303
ZNF451-AS1,3.672571,2.14217,0.00024012252212604585,0.0010950168988493277,3.672571
CPEB2,3.6725075,1.1675552,0.0002401820204265941,0.0010950330325506974,3.6725075
CEP162,3.6718113,1.2759522,0.00024083741525843374,0.0010975096743775109,3.6718113
ZDBF2,3.669786,1.1760417,0.00024275357133370827,0.0011057266954976731,3.669786
DNAAF5,3.6659253,1.473846,0.00024644592381329266,0.0011217617671966762,3.6659253
MAST2,3.6549125,1.2583373,0.00025726974695204115,0.0011691255012442037,3.6549125
PBK,3.6526973,1.4807914,0.0002595001232235107,0.001178440104719809,3.6526973
MTBP,3.6376338,1.071217,0.00027515426719138935,0.001246346921389145,3.6376338
LIPE-AS1,3.6339629,1.8605576,0.00027910104612184725,0.0012633470438381464,3.6339629
GPR18,3.6316843,1.2793659,0.0002815773882714921,0.0012739667823575855,3.6316843
TMPO-AS1,3.6290894,1.5423073,0.0002844227371765333,0.0012853543004781533,3.6290894
NFIL3,3.6248488,3.2820845,0.00028913050505212975,0.0013057248379552445,3.6248488
DLG3,3.614912,1.160649,0.0003004496220823291,0.0013527837563062622,3.614912
CPNE8,3.6089625,1.6932508,0.00030742391971297643,0.0013810080947987886,3.6089625
AKAP7,3.6043422,1.1442556,0.00031294439434245843,0.0014045174102048686,3.6043422
TTC9,3.6035829,1.2264804,0.00031386070354010883,0.0014083068669738248,3.6035829
ACTR3C,3.601431,1.288698,0.00031647057181239497,0.0014193665251489673,3.601431
CEBPD,3.5961144,1.8485953,0.0003230058398261714,0.0014473501886234307,3.5961144
CCDC51,3.5928864,1.045969,0.00032703508410227575,0.0014650692595497554,3.5928864
CUBN,3.588646,1.6085289,0.00033239991700401427,0.001487400314643163,3.588646
RTN4IP1,3.5814939,1.0820844,0.0003416350452929718,0.0015255852501809383,3.5814939
SLC9A7,3.5802915,1.3185309,0.00034321123153847384,0.0015319245845677135,3.5802915
ARID3A,3.5725064,1.2593341,0.00035358068198198904,0.001576410750745856,3.5725064
DMGDH,3.5649748,2.1542215,0.0003638911632357322,0.0016194274009999564,3.5649748
ARHGAP11B,3.5623164,1.9379839,0.00036759679043390456,0.0016351748113686392,3.5623164
PM20D2,3.5619369,1.2499228,0.00036812903671729714,0.001637170225110016,3.5619369
FGGY,3.5560505,1.6096227,0.0003764715362535613,0.0016719916072196297,3.5560505
LINC00910,3.5559874,1.2681316,0.00037656219336565865,0.0016720147492124368,3.5559874
RMI1,3.555671,1.0299755,0.0003770157851011995,0.0016736490206125845,3.555671
FKTN,3.548772,2.013116,0.00038703191551740443,0.001715777191401126,3.548772
FLVCR1,3.548329,1.2426137,0.0003876835766150472,0.0017182768351536226,3.548329
C11orf65,3.5443416,2.3899546,0.0003935948416247178,0.001742897456644598,3.5443416
ATP8B1,3.5382657,1.8854676,0.00040276463576642313,0.0017814869784532929,3.5382657
PAQR4,3.534215,1.0220332,0.0004089882939482666,0.0018065649968351425,3.534215
MOB1B,3.5299745,1.23058,0.00041559985260350765,0.0018336996427836386,3.5299745
RNF103,3.52662,1.8270652,0.0004209004601369776,0.0018562497642461973,3.52662
FAM149B1,3.522949,1.2336739,0.00042677343473668044,0.0018804554314180055,3.522949
ZNF780B,3.520544,1.1007261,0.000430662638467588,0.0018958844790852108,3.520544
KIF14,3.5197845,1.0101635,0.00043189766647416903,0.001900466277842712,3.5197845
PCBP3,3.5189617,2.5568235,0.0004332393444603591,0.0019059414326439538,3.5189617
ZGRF1,3.5115564,1.1544608,0.00044549075883805635,0.001957198735730374,3.5115564
JMJD8,3.5081387,1.0431273,0.00045125364874767823,0.001980738312852079,3.5081387
MTCP1,3.4933286,3.6884975,0.00047703936703878084,0.002086434138179451,3.4933286
PRKCA-AS1,3.476556,2.1389747,0.0005078979133287849,0.0022139778053057836,3.476556
LINC01003,3.4731383,1.0992137,0.0005144100812589024,0.0022388737700342973,3.4731383
AKAP1,3.4725688,1.269023,0.0005155029799267148,0.002242632794843476,3.4725688
NIPA1,3.4681382,1.3445057,0.0005240774753057946,0.0022774035169406594,3.4681382
VPS33B,3.466556,2.1715028,0.0005271718735576837,0.002288817222493178,3.466556
UBTD2,3.4657965,2.0993314,0.0005286632248663549,0.0022947830488431304,3.4657965
CCDC9,3.4655433,1.6820483,0.0005291612150170133,0.0022964352751059917,3.4655433
LINC01303,3.4649105,3.9209628,0.0005304081035167527,0.0023008259298638476,3.4649105
PITPNM2,3.464151,1.6961327,0.0005319079836122336,0.0023063096439894055,3.464151
MED26,3.463075,1.4458582,0.00053403958008356,0.002314526357270233,3.463075
TAF4,3.4626951,1.0423194,0.0005347938067201931,0.002316768919614952,3.4626951
LRP2BP,3.4608598,1.3845862,0.0005384532475648678,0.0023315895437816627,3.4608598
FIGNL1,3.458328,1.1063998,0.0005435390458933088,0.0023525706812741135,3.458328
L2HGDH,3.4563026,1.3459833,0.0005476398681861631,0.002369271930282299,3.4563026
SLFN11,3.4448469,1.4031634,0.0005713828739763645,0.002464907424596451,3.4448469
GTF2H4,3.440733,1.3107333,0.0005801407928345894,0.0025015855077539103,3.440733
CCDC146,3.438771,1.4391662,0.0005843615178918796,0.0025192302670430274,3.438771
MTMR8,3.4378216,1.6243037,0.0005864140512633824,0.0025264091050466457,3.4378216
ZCCHC14,3.4315557,2.9418945,0.0006001300004727032,0.002581522059628458,3.4315557
KIF4A,3.4311125,1.0495057,0.0006011110306839168,0.00258517376888415,3.4311125
SBF2,3.430733,1.0684929,0.0006019531014933889,0.002588226387612093,3.430733
NOMO1,3.4238973,1.4428512,0.0006172993714882668,0.002648391602999869,3.4238973
GGPS1,3.4197834,1.3174262,0.0006267102263926311,0.0026840590304335753,3.4197834
DDX20,3.4167454,1.0140486,0.0006337452719244761,0.0027130009803146247,3.4167454
CABLES2,3.4153528,2.4290748,0.0006369941576704052,0.002725716526852064,3.4153528
ZNF682,3.405416,1.0314695,0.000660633039324219,0.002822547448361641,3.405416
SPDYE2,3.3997831,2.2047412,0.0006743931362208517,0.002876313184300267,3.3997831
CCDC77,3.392125,1.1603445,0.0006935283286667708,0.002952776835368009,3.392125
URGCP,3.3915553,1.2210629,0.0006949715822462262,0.0029582779902967487,3.3915553
PUS7,3.3914287,1.3754632,0.0006952926841076553,0.0029590011401954327,3.3914287
ZNF736,3.3909223,1.0202899,0.0006965784708781483,0.0029638285536298338,3.3909223
KLF7,3.3896565,1.2633594,0.0006998026120214406,0.0029768994591381627,3.3896565
SPICE1,3.3850994,1.1210585,0.0007115247025442068,0.003022821402384941,3.3850994
ZNF565,3.384593,1.879499,0.0007128383586091018,0.0030270878908990675,3.384593
ELOA-AS1,3.3799727,1.4118917,0.0007249299993576848,0.003077099832414572,3.3799727
LHFPL5,3.379403,3.0163965,0.0007264338725298179,0.0030828145776758786,3.379403
C8orf82,3.376745,1.7488015,0.0007334903442907173,0.003111411024730275,3.376745
DPY19L1,3.366112,1.4630896,0.0007623577373511888,0.003226869176830643,3.366112
DMWD,3.358327,1.6654733,0.0007841578512886057,0.0033155576564424024,3.358327
PIK3R2,3.3564916,5.272761,0.0007893813289420691,0.0033340414083182406,3.3564916
ZNF700,3.3540864,1.2884827,0.0007962747752051468,0.00336025551028991,3.3540864
TGFBR1,3.3439598,1.1662209,0.0008259171292322184,0.0034733604953397913,3.3439598
ZNF765,3.33877,1.0553697,0.0008415025504155727,0.0035320724810235793,3.33877
ZNF337,3.3378837,1.3176233,0.0008441905826632313,0.0035410763818979874,3.3378837
UBE2E2,3.3369977,2.5158167,0.0008468865769378901,0.003549341730032262,3.3369977
ZNF589,3.3340862,2.2135425,0.0008558011695973316,0.0035859351791607246,3.3340862
B3GALNT2,3.3334534,1.4395535,0.0008577506042865758,0.0035933341521472307,3.3334534
ARMC9,3.332947,1.8621511,0.0008593131160892407,0.003598339194443454,3.332947
IPPK,3.3204153,1.1744921,0.0008988365587686909,0.0037525994841019292,3.3204153
ZNF282,3.3200355,1.0762982,0.0009000601327173754,0.003756906287758874,3.3200355
GTF2H2,3.3148456,1.0094,0.0009169377683046636,0.00382246234558706,3.3148456
MSANTD3,3.3133266,1.2157196,0.0009219327629352057,0.0038416482762172284,3.3133266
LINC02100,3.311934,2.8299477,0.0009265336452860705,0.0038583550480863647,3.311934
MXRA7,3.3107948,1.799091,0.0009303138175641445,0.0038724485815986344,3.3107948
FARP2,3.2915542,1.2130266,0.0009963543369811087,0.004130648658060664,3.2915542
RPS6KA2,3.2883263,2.0940676,0.0010078496717857155,0.004176535869865074,3.2883263
USP13,3.284149,1.1584579,0.001022908247389225,0.004235350948986956,3.284149
ST6GALNAC3,3.2807946,4.084377,0.0010351512027134302,0.004282418337145117,3.2807946
LINC01964,3.2769337,25.827385,0.0010494099358025865,0.0043359065928600116,3.2769337
ZFAT,3.2703514,1.9650348,0.0010741396441915256,0.004431533746055191,3.2703514
BRMS1L,3.2695286,2.1854851,0.0010772684785319189,0.004443505393742114,3.2695286
DAB1,3.265035,1.90803,0.001094505986614061,0.004510803105742196,3.265035
NCF2,3.2640855,1.0921873,0.001098180198360866,0.0045240400255843,3.2640855
WDR62,3.2604146,1.4376948,0.0011124947331401353,0.004576265910886309,3.2604146
SLC45A4,3.2589588,1.8467528,0.0011182188082361462,0.004597878890431794,3.2589588
ZNF814,3.258579,1.5070984,0.0011197165171321856,0.004603069917487943,3.258579
NPIPB4,3.2566803,1.0512704,0.0011272329205053446,0.004629106776169692,3.2566803
PELI2,3.2527564,1.7069398,0.0011429148578865574,0.004688586570046993,3.2527564
ZNF286A,3.25206,1.0718726,0.0011457181114068492,0.004698116513832612,3.25206
LYL1,3.2516804,1.3779105,0.0011472498361167548,0.0047034118569312085,3.2516804
ABL2,3.2507942,1.5260053,0.001150831224154196,0.00471611840717263,3.2507942
D2HGDH,3.2502878,1.0070655,0.0011528823682804214,0.004723534795333184,3.2502878
KANTR,3.2465537,1.1205312,0.001168114222291337,0.004778937717289752,3.2465537
MANEA-DT,3.2463005,1.0067234,0.001169153592176664,0.004782190111144014,3.2463005
FEM1C,3.2418067,1.3521065,0.0011877452048427428,0.004853163117219209,3.2418067
POMK,3.2412372,1.4006267,0.001190121296648779,0.0048618566874370165,3.2412372
UFL1-AS1,3.2401612,5.3044643,0.0011946214564216415,0.004879222011951301,3.2401612
TET1,3.234085,1.4588175,0.0012203305348900593,0.004977992058938644,3.234085
CNNM3-DT,3.227756,4.4192724,0.0012476534759901221,0.005082032310194569,3.227756
CDKL1,3.2248445,1.5265234,0.0012604107627486707,0.005129725001136853,3.2248445
VCAN,3.2202244,2.2234023,0.0012809034561224648,0.0052066304174084735,3.2202244
MIR222HG,3.2194014,2.1883323,0.0012845849433699632,0.005220510523751493,3.2194014
