"group","gene","scores","logfoldchanges","pvals","pvals_adj","unique_group"
"SKPP","ALDH1A2",7.8188634,2.8252606,5.33023500033006e-15,1.2830857237847e-14,"SKPP_unique_upregulated"
"SKPP","B4GALT2",7.8085294,1.6766865,5.78590171314492e-15,1.39106185923111e-14,"SKPP_unique_upregulated"
"SKPP","SPRED1",7.774075,1.9027768,7.60007240161739e-15,1.82163420816817e-14,"SKPP_unique_upregulated"
"SKPP","PKMYT1",7.707949,3.835823,1.27855452283779e-14,3.04846532263797e-14,"SKPP_unique_upregulated"
"SKPP","STAB1",7.6963687,2.5618656,1.39987716585001e-14,3.33448525640328e-14,"SKPP_unique_upregulated"
"SKPP","LINC02520",7.6863103,1.7383225,1.51439221421374e-14,3.60374885658939e-14,"SKPP_unique_upregulated"
"SKPP","SLC12A3",7.6180916,1.9244312,2.57453465865653e-14,6.08950733719219e-14,"SKPP_unique_upregulated"
"SKPP","QPCT",7.58687,1.5083462,3.27725575329447e-14,7.73201598510565e-14,"SKPP_unique_upregulated"
"SKPP","BMP8A",7.5297847,1.7363217,5.08241046910555e-14,1.19347903587492e-13,"SKPP_unique_upregulated"
"SKPP","IL1B",7.5012994,1.770372,6.3188171548695e-14,1.48132998785775e-13,"SKPP_unique_upregulated"
"SKPP","FRY-AS1",7.495417,1.835392,6.60879324741148e-14,1.54856743222785e-13,"SKPP_unique_upregulated"
"SKPP","PARD6G",7.465496,2.0983727,8.29864803823422e-14,1.93896053507065e-13,"SKPP_unique_upregulated"
"SKPP","DOCK9-DT",7.444633,1.9612975,9.72142239020059e-14,2.2668211647606e-13,"SKPP_unique_upregulated"
"SKPP","KLK15",7.4120684,21.870348,1.24344765680033e-13,2.88838838417246e-13,"SKPP_unique_upregulated"
"SKPP","LINC01970",7.3850436,1.5046026,1.52403248555808e-13,3.52842731630389e-13,"SKPP_unique_upregulated"
"SKPP","HES4",7.3611035,1.761164,1.82396278510576e-13,4.2138493245513e-13,"SKPP_unique_upregulated"
"SKPP","VASH1",7.3433547,1.5856894,2.08305400681981e-13,4.80334678357885e-13,"SKPP_unique_upregulated"
"SKPP","ASPM",7.340701,1.9569637,2.12477577883995e-13,4.89609190300755e-13,"SKPP_unique_upregulated"
"SKPP","RCN3",7.256681,1.6955844,3.96703693214303e-13,9.0770555061009e-13,"SKPP_unique_upregulated"
"SKPP","SLC36A3",7.237987,1.7312297,4.55393551140321e-13,1.04004913733821e-12,"SKPP_unique_upregulated"
"SKPP","LINC01361",7.2341194,2.5778399,4.68559578756953e-13,1.06912008361894e-12,"SKPP_unique_upregulated"
"SKPP","UBE2C",7.229665,2.1582785,4.84187586692434e-13,1.10400637338587e-12,"SKPP_unique_upregulated"
"SKPP","RPRML",7.21228,2.284911,5.50228609490288e-13,1.25298189578796e-12,"SKPP_unique_upregulated"
"SKPP","C22orf23",7.2094235,1.7154437,5.61892617225967e-13,1.27909664191225e-12,"SKPP_unique_upregulated"
"SKPP","ANXA3",7.1508036,1.5777502,8.62714522041501e-13,1.9550200077948e-12,"SKPP_unique_upregulated"
"SKPP","FAM114A1",7.126128,1.660783,1.03231531632346e-12,2.33503018261674e-12,"SKPP_unique_upregulated"
"SKPP","FGF2",7.1142864,2.243636,1.12493259293107e-12,2.54217357413964e-12,"SKPP_unique_upregulated"
"SKPP","GREM2",7.112536,1.8841022,1.13929890055849e-12,2.57374750474816e-12,"SKPP_unique_upregulated"
"SKPP","C6orf52",7.099442,1.6037314,1.25261551720605e-12,2.82647375930442e-12,"SKPP_unique_upregulated"
"SKPP","SMARCD3",7.075134,1.6733267,1.49304612276185e-12,3.36124327314818e-12,"SKPP_unique_upregulated"
"SKPP","LGALS9C",7.065018,4.2271314,1.60594909477763e-12,3.6104333509431e-12,"SKPP_unique_upregulated"
"SKPP","SECTM1",7.038199,2.1403239,1.94740375914588e-12,4.36954440533958e-12,"SKPP_unique_upregulated"
"SKPP","DGKI",7.026029,2.7807508,2.12494010114087e-12,4.76243590643966e-12,"SKPP_unique_upregulated"
"SKPP","BIK",6.9670596,1.6129522,3.23633902166024e-12,7.22023509016619e-12,"SKPP_unique_upregulated"
"SKPP","MMP9",6.9155293,1.6545038,4.66119632616376e-12,1.0364805648906e-11,"SKPP_unique_upregulated"
"SKPP","LINC00309",6.899556,1.9046305,5.21652494948579e-12,1.15772893514277e-11,"SKPP_unique_upregulated"
"SKPP","FSHR",6.857024,2.524796,7.03098403307692e-12,1.55653688832729e-11,"SKPP_unique_upregulated"
"SKPP","PFKFB4",6.838306,1.9130903,8.01351960837812e-12,1.77204827321441e-11,"SKPP_unique_upregulated"
"SKPP","KCNN3",6.8100576,1.7498907,9.7559597294471e-12,2.1537073554357e-11,"SKPP_unique_upregulated"
"SKPP","OSCP1",6.7831492,1.6761969,1.17584144684744e-11,2.58933889623122e-11,"SKPP_unique_upregulated"
"SKPP","RGL1",6.724636,1.504731,1.76031560836491e-11,3.85214223042771e-11,"SKPP_unique_upregulated"
"SKPP","CRLF1",6.700545,1.6034415,2.07643661516085e-11,4.53276569449661e-11,"SKPP_unique_upregulated"
"SKPP","DMKN",6.6334543,1.5398756,3.27920045683411e-11,7.12100705130727e-11,"SKPP_unique_upregulated"
"SKPP","CCDC68",6.6307373,2.3550196,3.34014398595349e-11,7.25254521938947e-11,"SKPP_unique_upregulated"
"SKPP","RSPH14",6.6156898,1.5958835,3.69823479018806e-11,8.02028797233736e-11,"SKPP_unique_upregulated"
"SKPP","SSH3",6.5857944,1.6050603,4.52459038678792e-11,9.79935635735097e-11,"SKPP_unique_upregulated"
"SKPP","IGSF3",6.572024,5.6888814,4.96359057846492e-11,1.07311391491992e-10,"SKPP_unique_upregulated"
"SKPP","TPX2",6.569762,1.8905962,5.03956444459231e-11,1.08905794645812e-10,"SKPP_unique_upregulated"
"SKPP","DUSP15",6.5475826,2.384323,5.84759282819848e-11,1.26228015953875e-10,"SKPP_unique_upregulated"
"SKPP","CDC20",6.5425296,2.9923966,6.04869012641783e-11,1.30540165869355e-10,"SKPP_unique_upregulated"
"SKPP","ZCCHC24",6.501724,1.9009302,7.9404813152942e-11,1.71028440701901e-10,"SKPP_unique_upregulated"
"SKPP","GAS6",6.4922576,1.5855355,8.45595638403388e-11,1.8197091666422e-10,"SKPP_unique_upregulated"
"SKPP","C1QA",6.4920073,2.2728148,8.47002041958101e-11,1.82253529327426e-10,"SKPP_unique_upregulated"
"SKPP","NT5DC2",6.491861,2.3301911,8.47824596649392e-11,1.82410464070756e-10,"SKPP_unique_upregulated"
"SKPP","KCNE3",6.48654,1.7942177,8.78302000126021e-11,1.88843133045445e-10,"SKPP_unique_upregulated"
"SKPP","NLRP12",6.483738,1.5297171,8.94774747734306e-11,1.92321531894386e-10,"SKPP_unique_upregulated"
"SKPP","GPRIN1",6.4816194,1.7890761,9.07434110259461e-11,1.94999677899815e-10,"SKPP_unique_upregulated"
"SKPP","CACNA1E",6.481378,1.627278,9.08885538068203e-11,1.95290130766648e-10,"SKPP_unique_upregulated"
"SKPP","KLK2",6.4418364,2.7017162,1.18036434741253e-10,2.5278942267887e-10,"SKPP_unique_upregulated"
